IJK,IX,IY,IZ,XC,YC,ZC,__in,caco3_OK,caco3_ID2,caco3_NN,caco3_Lagrange,caco3_KVar
13714,22,39,9,309585.0,9762815.0,1255.0,0.5,83.64398,82.71883,60.8718,-0.076102376,0.43342292
13715,23,39,9,309595.0,9762815.0,1255.0,0.375,81.78996,80.19318,60.8718,-0.06919095,0.3569388
13716,24,39,9,309605.0,9762815.0,1255.0,0.125,81.0758,79.55753,60.8718,-0.07749582,0.33946568
13735,15,40,9,309515.0,9762825.0,1255.0,0.25,88.17903,88.48795,67.078,-0.11257956,0.6082766
13736,16,40,9,309525.0,9762825.0,1255.0,0.75,87.88246,88.20073,90.9257,-0.10920813,0.59605604
13737,17,40,9,309535.0,9762825.0,1255.0,1.0,86.68071,87.87919,90.9257,-0.110369325,0.5803432
13738,18,40,9,309545.0,9762825.0,1255.0,1.0,87.108444,88.54887,90.9257,-0.097274154,0.5361283
13739,19,40,9,309555.0,9762825.0,1255.0,1.0,87.25325,88.886,95.3914,-0.08441354,0.48806453
13740,20,40,9,309565.0,9762825.0,1255.0,1.0,86.73938,88.32089,95.3914,-0.07407247,0.45135856
13741,21,40,9,309575.0,9762825.0,1255.0,0.75,85.29493,86.09501,95.3914,-0.066672035,0.42401087
13742,22,40,9,309585.0,9762825.0,1255.0,0.5,83.43249,82.5561,60.8718,-0.058492474,0.3679015
13743,23,40,9,309595.0,9762825.0,1255.0,0.5,80.08212,76.896454,60.8718,-0.048234295,0.250008
13744,24,40,9,309605.0,9762825.0,1255.0,0.25,78.4891,73.841545,60.8718,-0.053917784,0.20382352
13763,15,41,9,309515.0,9762835.0,1255.0,0.25,87.79198,87.827805,67.078,-0.11146638,0.59405947
13764,16,41,9,309525.0,9762835.0,1255.0,0.625,85.4973,86.99031,90.9257,-0.09147972,0.5660014
13765,17,41,9,309535.0,9762835.0,1255.0,0.875,85.71451,86.772095,90.9257,-0.09981003,0.5406706
13766,18,41,9,309545.0,9762835.0,1255.0,1.0,87.16452,88.75095,90.9257,-0.08340694,0.4723711
13767,19,41,9,309555.0,9762835.0,1255.0,1.0,88.467636,90.6396,90.9257,-0.065274045,0.38410163
13768,20,41,9,309565.0,9762835.0,1255.0,1.0,88.27439,90.73229,90.9257,-0.052725617,0.32997918
13769,21,41,9,309575.0,9762835.0,1255.0,0.75,86.58511,88.697716,95.3914,-0.051208936,0.3455404
13770,22,41,9,309585.0,9762835.0,1255.0,0.5,84.51104,84.70642,60.8718,-0.052086204,0.34890494
13771,23,41,9,309595.0,9762835.0,1255.0,0.5,81.186356,78.93492,60.8718,-0.050772093,0.29294875
13772,24,41,9,309605.0,9762835.0,1255.0,0.25,79.26084,76.91273,60.8718,-0.0608965,0.2811802
13791,15,42,9,309515.0,9762845.0,1255.0,0.25,86.943825,86.71568,67.078,-0.103992954,0.5604306
13792,16,42,9,309525.0,9762845.0,1255.0,0.5,86.05489,86.33694,67.078,-0.1003846,0.5420041
13793,17,42,9,309535.0,9762845.0,1255.0,0.75,86.62756,87.26825,90.9257,-0.089110136,0.49848345
13794,18,42,9,309545.0,9762845.0,1255.0,1.0,87.6247,89.41914,90.9257,-0.071321934,0.40950158
13795,19,42,9,309555.0,9762845.0,1255.0,1.0,88.92534,90.81334,90.9257,-0.047072656,0.2571126
13796,20,42,9,309565.0,9762845.0,1255.0,1.0,90.191765,92.20347,90.9257,-0.030501682,0.14831446
13797,21,42,9,309575.0,9762845.0,1255.0,0.75,88.14645,91.03187,92.5567,-0.043120727,0.26761186
13798,22,42,9,309585.0,9762845.0,1255.0,0.5,85.41722,86.99885,95.3914,-0.058231987,0.36423767
13799,23,42,9,309595.0,9762845.0,1255.0,0.375,83.641235,83.37316,60.8718,-0.07010338,0.3952816
13800,24,42,9,309605.0,9762845.0,1255.0,0.125,82.05695,81.31729,60.8718,-0.0774292,0.42089155
13819,15,43,9,309515.0,9762855.0,1255.0,0.125,84.7853,84.64769,67.078,-0.09800494,0.5116521
13820,16,43,9,309525.0,9762855.0,1255.0,0.375,85.27553,85.44403,67.078,-0.09016421,0.49855584
13821,17,43,9,309535.0,9762855.0,1255.0,0.75,86.13035,86.79706,91.504,-0.08212073,0.47127527
13822,18,43,9,309545.0,9762855.0,1255.0,1.0,87.17436,88.26307,91.504,-0.059499715,0.3917945
13823,19,43,9,309555.0,9762855.0,1255.0,1.0,89.02814,90.87409,91.504,-0.04819461,0.2481437
13824,20,43,9,309565.0,9762855.0,1255.0,1.0,89.68317,91.36957,90.9257,-0.035076905,0.14204818
13825,21,43,9,309575.0,9762855.0,1255.0,0.75,87.92989,90.31871,92.5567,-0.05387314,0.28702545
13826,22,43,9,309585.0,9762855.0,1255.0,0.375,86.42289,88.516525,92.5567,-0.07521928,0.41379538
13827,23,43,9,309595.0,9762855.0,1255.0,0.125,84.64568,85.43599,60.8718,-0.09253176,0.47967425
13848,16,44,9,309525.0,9762865.0,1255.0,0.25,84.2851,84.20302,67.078,-0.08343965,0.45585957
13849,17,44,9,309535.0,9762865.0,1255.0,0.75,85.4311,85.90869,67.078,-0.08230891,0.4652298
13850,18,44,9,309545.0,9762865.0,1255.0,1.0,86.54722,87.5528,91.504,-0.07789256,0.43641484
13851,19,44,9,309555.0,9762865.0,1255.0,1.0,87.05638,88.59525,91.504,-0.07000505,0.3746201
13852,20,44,9,309565.0,9762865.0,1255.0,0.75,88.243614,90.2577,91.504,-0.06964571,0.34773752
13853,21,44,9,309575.0,9762865.0,1255.0,0.375,87.42891,89.51045,91.504,-0.08142561,0.40845013
13854,22,44,9,309585.0,9762865.0,1255.0,0.125,85.8723,87.87751,92.5567,-0.1341452,0.5049109
13876,16,45,9,309525.0,9762875.0,1255.0,0.25,83.54169,83.21508,67.078,-0.08485094,0.43612242
13877,17,45,9,309535.0,9762875.0,1255.0,0.5,84.860245,85.05115,67.078,-0.09042745,0.48034284
13878,18,45,9,309545.0,9762875.0,1255.0,0.5,85.94477,86.59692,91.504,-0.09410036,0.4949418
13879,19,45,9,309555.0,9762875.0,1255.0,0.5,85.638084,87.4132,91.504,-0.13175029,0.50267375
13880,20,45,9,309565.0,9762875.0,1255.0,0.25,85.85292,87.740425,91.504,-0.13730401,0.50731784
13904,16,46,9,309525.0,9762885.0,1255.0,0.125,83.64366,83.310234,67.078,-0.09868353,0.4698818
13905,17,46,9,309535.0,9762885.0,1255.0,0.125,84.718704,84.708115,67.078,-0.10638175,0.52049595
14593,5,21,10,309415.0,9762635.0,1265.0,0.125,75.29669,74.09296,84.69,-0.17404266,0.72437257
14594,6,21,10,309425.0,9762635.0,1265.0,0.25,75.089584,73.5985,84.69,-0.16614385,0.709281
14595,7,21,10,309435.0,9762635.0,1265.0,0.125,81.17738,82.144585,84.69,-0.15613589,0.6937866
14599,11,21,10,309475.0,9762635.0,1265.0,0.125,89.373245,90.072266,91.56333,-0.13722698,0.64772457
14600,12,21,10,309485.0,9762635.0,1265.0,0.25,86.60048,89.61201,91.56333,-0.107674986,0.6071752
14601,13,21,10,309495.0,9762635.0,1265.0,0.25,88.61482,90.21693,90.13,-0.09805193,0.5742339
14602,14,21,10,309505.0,9762635.0,1265.0,0.25,89.6154,90.62058,90.13,-0.102487154,0.5372697
14603,15,21,10,309515.0,9762635.0,1265.0,0.25,87.899475,90.50978,90.13,-0.07584786,0.46585116
14604,16,21,10,309525.0,9762635.0,1265.0,0.125,90.5534,90.907455,90.13,-0.07852313,0.37596834
14621,5,22,10,309415.0,9762645.0,1265.0,0.375,74.355606,71.363464,84.69,-0.17608854,0.73024726
14622,6,22,10,309425.0,9762645.0,1265.0,0.625,73.96669,70.53744,92.51,-0.16674893,0.71095943
14623,7,22,10,309435.0,9762645.0,1265.0,0.375,74.25413,69.68617,92.51,-0.13858174,0.6776407
14624,8,22,10,309445.0,9762645.0,1265.0,0.25,77.39236,77.39979,92.51,-0.15016553,0.67428946
14625,9,22,10,309455.0,9762645.0,1265.0,0.25,77.79621,78.06157,92.51,-0.13991867,0.65402865
14626,10,22,10,309465.0,9762645.0,1265.0,0.25,78.62815,79.572426,92.51,-0.13188083,0.6352265
14627,11,22,10,309475.0,9762645.0,1265.0,0.375,89.6506,90.430336,91.56333,-0.12334398,0.6114616
14628,12,22,10,309485.0,9762645.0,1265.0,0.5,89.81779,90.583755,91.56333,-0.11152472,0.57718956
14629,13,22,10,309495.0,9762645.0,1265.0,0.5,89.1079,90.51059,91.56333,-0.083508216,0.5255685
14630,14,22,10,309505.0,9762645.0,1265.0,0.5,89.94165,90.75887,91.236664,-0.08433511,0.48275474
14631,15,22,10,309515.0,9762645.0,1265.0,0.5,90.285164,90.74027,90.13,-0.06765502,0.42740932
14632,16,22,10,309525.0,9762645.0,1265.0,0.375,90.592255,90.89727,90.13,-0.06392771,0.34696704
14633,17,22,10,309535.0,9762645.0,1265.0,0.125,90.60129,90.86099,90.13,-0.05904391,0.27630585
14649,5,23,10,309415.0,9762655.0,1265.0,0.5,73.297,68.36258,41.528667,-0.17638534,0.72947186
14650,6,23,10,309425.0,9762655.0,1265.0,0.875,73.179085,66.972595,41.528667,-0.14628214,0.68968564
14651,7,23,10,309435.0,9762655.0,1265.0,0.75,73.270004,67.05466,92.51,-0.15427727,0.676041
14652,8,23,10,309445.0,9762655.0,1265.0,0.75,73.001755,66.77959,92.51,-0.14132261,0.64614713
14653,9,23,10,309455.0,9762655.0,1265.0,0.75,76.14532,75.64545,92.51,-0.12887713,0.6179111
14654,10,23,10,309465.0,9762655.0,1265.0,0.75,77.15657,77.47287,92.51,-0.1173694,0.5916844
14655,11,23,10,309475.0,9762655.0,1265.0,0.75,85.05869,85.59566,91.56333,-0.10759518,0.5646834
14656,12,23,10,309485.0,9762655.0,1265.0,0.75,89.88843,90.52383,91.56333,-0.09535962,0.52308095
14657,13,23,10,309495.0,9762655.0,1265.0,0.75,88.31682,90.29401,91.56333,-0.06915745,0.46007967
14658,14,23,10,309505.0,9762655.0,1265.0,0.75,90.333885,90.76181,89.84333,-0.072234586,0.40578347
14659,15,23,10,309515.0,9762655.0,1265.0,0.75,90.00421,90.41202,91.236664,-0.06459895,0.38238692
14660,16,23,10,309525.0,9762655.0,1265.0,0.625,89.82965,90.49771,90.13,-0.059482872,0.36720446
14661,17,23,10,309535.0,9762655.0,1265.0,0.375,89.7217,90.64202,90.13,-0.06420867,0.36715674
14662,18,23,10,309545.0,9762655.0,1265.0,0.125,88.99369,90.37204,90.13,-0.07272386,0.41319874
14677,5,24,10,309415.0,9762665.0,1265.0,0.5,70.99622,63.3055,41.528667,-0.22021122,0.7573933
14678,6,24,10,309425.0,9762665.0,1265.0,1.0,72.32785,64.38107,41.528667,-0.16251685,0.6890217
14679,7,24,10,309435.0,9762665.0,1265.0,1.0,71.13481,62.809753,41.528667,-0.14692277,0.6471578
14680,8,24,10,309445.0,9762665.0,1265.0,1.0,70.34017,61.811684,92.51,-0.12955818,0.60094666
14681,9,24,10,309455.0,9762665.0,1265.0,1.0,69.692795,63.456547,92.51,-0.11593962,0.56413114
14682,10,24,10,309465.0,9762665.0,1265.0,1.0,74.9052,74.15866,92.51,-0.09875304,0.5272791
14683,11,24,10,309475.0,9762665.0,1265.0,1.0,84.46531,84.669075,92.51,-0.0897024,0.5035726
14684,12,24,10,309485.0,9762665.0,1265.0,1.0,90.85588,90.89624,91.56333,-0.08537177,0.46022832
14685,13,24,10,309495.0,9762665.0,1265.0,1.0,90.72459,90.607864,91.56333,-0.0671732,0.3704099
14686,14,24,10,309505.0,9762665.0,1265.0,1.0,90.30505,90.446815,89.84333,-0.04460747,0.27119148
14687,15,24,10,309515.0,9762665.0,1265.0,1.0,90.053764,90.36377,89.84333,-0.047402,0.28632927
14688,16,24,10,309525.0,9762665.0,1265.0,0.75,89.76578,90.28473,91.236664,-0.05878141,0.36571094
14689,17,24,10,309535.0,9762665.0,1265.0,0.5,89.51515,90.26609,90.13,-0.073205404,0.42864212
14690,18,24,10,309545.0,9762665.0,1265.0,0.25,88.93489,90.10356,90.13,-0.09117632,0.48724353
14705,5,25,10,309415.0,9762675.0,1265.0,0.25,61.97412,51.670944,41.528667,-0.22111715,0.75173026
14706,6,25,10,309425.0,9762675.0,1265.0,0.75,63.979218,51.901936,41.528667,-0.16031428,0.67309356
14707,7,25,10,309435.0,9762675.0,1265.0,1.0,68.70569,58.443428,41.528667,-0.13786368,0.60804576
14708,8,25,10,309445.0,9762675.0,1265.0,1.0,66.932724,56.255043,0.0,-0.11468925,0.5347972
14709,9,25,10,309455.0,9762675.0,1265.0,1.0,65.2834,57.043827,92.51,-0.096382044,0.47399706
14710,10,25,10,309465.0,9762675.0,1265.0,1.0,67.577614,59.398766,92.51,-0.0693479,0.4341843
14711,11,25,10,309475.0,9762675.0,1265.0,1.0,83.92231,83.05804,92.51,-0.07697987,0.4326965
14712,12,25,10,309485.0,9762675.0,1265.0,1.0,85.663284,86.470055,91.56333,-0.06643898,0.3991259
14713,13,25,10,309495.0,9762675.0,1265.0,1.0,90.744316,90.66489,91.56333,-0.0483681,0.2899607
14714,14,25,10,309505.0,9762675.0,1265.0,1.0,90.55424,90.50274,89.84333,-0.027693558,0.11141223
14715,15,25,10,309515.0,9762675.0,1265.0,1.0,89.96228,90.33272,89.84333,-0.036321923,0.18563972
14716,16,25,10,309525.0,9762675.0,1265.0,0.75,89.54635,90.206085,89.84333,-0.060366847,0.35975018
14717,17,25,10,309535.0,9762675.0,1265.0,0.5,89.112656,89.91192,89.74834,-0.081369355,0.46352535
14718,18,25,10,309545.0,9762675.0,1265.0,0.25,88.87582,89.49491,90.13,-0.09529197,0.5247231
14734,6,26,10,309425.0,9762685.0,1265.0,0.5,62.66786,49.043087,41.528667,-0.14563179,0.64626193
14735,7,26,10,309435.0,9762685.0,1265.0,1.0,59.455006,43.977192,41.528667,-0.12382898,0.5688754
14736,8,26,10,309445.0,9762685.0,1265.0,1.0,55.25994,39.176094,0.0,-0.08740785,0.45647752
14737,9,26,10,309455.0,9762685.0,1265.0,1.0,59.634445,50.430866,0.0,-0.08052371,0.34335223
14738,10,26,10,309465.0,9762685.0,1265.0,1.0,60.73394,51.808666,92.51,-0.0585602,0.2902981
14739,11,26,10,309475.0,9762685.0,1265.0,1.0,66.3292,58.961903,92.51,-0.056631234,0.3450033
14740,12,26,10,309485.0,9762685.0,1265.0,1.0,84.44111,84.65508,90.14833,-0.054933958,0.37209624
14741,13,26,10,309495.0,9762685.0,1265.0,1.0,86.628586,88.438774,90.14833,-0.048398744,0.31823808
14742,14,26,10,309505.0,9762685.0,1265.0,1.0,90.56026,90.56823,89.84333,-0.039777525,0.22874
14743,15,26,10,309515.0,9762685.0,1265.0,1.0,89.82766,90.34799,89.84333,-0.04232675,0.27713108
14744,16,26,10,309525.0,9762685.0,1265.0,0.875,89.166756,90.0188,89.84333,-0.07181525,0.4065456
14745,17,26,10,309535.0,9762685.0,1265.0,0.625,88.88037,89.44743,89.74834,-0.08281731,0.49047056
14746,18,26,10,309545.0,9762685.0,1265.0,0.25,88.420845,88.83971,89.74834,-0.098959185,0.5464851
14762,6,27,10,309425.0,9762695.0,1265.0,0.375,61.803734,47.673782,41.528667,-0.1435892,0.63556504
14763,7,27,10,309435.0,9762695.0,1265.0,0.875,56.712124,42.76932,41.528667,-0.139273,0.5585559
14764,8,27,10,309445.0,9762695.0,1265.0,1.0,51.357365,36.531895,0.0,-0.10279541,0.41339767
14765,9,27,10,309455.0,9762695.0,1265.0,1.0,42.974693,30.193573,0.0,-0.05788744,0.20458727
14766,10,27,10,309465.0,9762695.0,1265.0,1.0,52.409508,38.082924,0.0,-0.027468383,0.117494605
14767,11,27,10,309475.0,9762695.0,1265.0,1.0,62.156998,53.198074,47.6216,-0.045868646,0.2862147
14768,12,27,10,309485.0,9762695.0,1265.0,1.0,70.30683,66.17997,92.51,-0.056199584,0.3829392
14769,13,27,10,309495.0,9762695.0,1265.0,1.0,85.48456,86.43441,90.14833,-0.0588315,0.39806998
14770,14,27,10,309505.0,9762695.0,1265.0,1.0,87.10588,88.48758,90.14833,-0.06288731,0.38850015
14771,15,27,10,309515.0,9762695.0,1265.0,1.0,90.13107,90.13547,90.14833,-0.070647225,0.4114325
14772,16,27,10,309525.0,9762695.0,1265.0,1.0,88.34025,88.922905,89.84333,-0.07856186,0.46652526
14773,17,27,10,309535.0,9762695.0,1265.0,0.75,88.09127,88.52787,89.74834,-0.09052993,0.52155405
14774,18,27,10,309545.0,9762695.0,1265.0,0.375,87.5703,87.67496,89.74834,-0.10103369,0.55469984
14775,19,27,10,309555.0,9762695.0,1265.0,0.125,87.5014,87.212265,81.42133,-0.11012539,0.5748123
14790,6,28,10,309425.0,9762705.0,1265.0,0.125,61.209465,48.168262,48.647865,-0.16730739,0.6570767
14791,7,28,10,309435.0,9762705.0,1265.0,0.5,57.827377,44.145027,48.647865,-0.13981354,0.5660378
14792,8,28,10,309445.0,9762705.0,1265.0,0.75,51.420124,38.37558,0.0,-0.105133966,0.43678325
14793,9,28,10,309455.0,9762705.0,1265.0,0.875,46.457066,32.827965,0.0,-0.06719714,0.2775573
14794,10,28,10,309465.0,9762705.0,1265.0,1.0,45.84076,32.11749,0.0,-0.046376225,0.22347586
14795,11,28,10,309475.0,9762705.0,1265.0,1.0,62.63128,53.32312,47.6216,-0.05335281,0.33632424
14796,12,28,10,309485.0,9762705.0,1265.0,1.0,70.087364,64.22563,47.6216,-0.0632087,0.4255075
14797,13,28,10,309495.0,9762705.0,1265.0,1.0,75.24968,73.9079,90.14833,-0.07413825,0.4670626
14798,14,28,10,309505.0,9762705.0,1265.0,1.0,85.60894,86.226654,90.14833,-0.06902423,0.46762642
14799,15,28,10,309515.0,9762705.0,1265.0,1.0,85.68024,86.493835,90.14833,-0.07774676,0.48817724
14800,16,28,10,309525.0,9762705.0,1265.0,1.0,88.07194,88.35009,90.14833,-0.08613895,0.5138347
14801,17,28,10,309535.0,9762705.0,1265.0,0.75,87.481544,87.463486,89.74834,-0.09007937,0.53260344
14802,18,28,10,309545.0,9762705.0,1265.0,0.5,86.97012,86.54694,81.42133,-0.093986444,0.54024893
14803,19,28,10,309555.0,9762705.0,1265.0,0.25,86.52596,85.68324,81.42133,-0.10248274,0.5426004
14819,7,29,10,309435.0,9762715.0,1265.0,0.25,59.432236,47.20582,48.647865,-0.14625755,0.60098505
14820,8,29,10,309445.0,9762715.0,1265.0,0.5,56.57518,43.826374,48.647865,-0.11878439,0.51274216
14821,9,29,10,309455.0,9762715.0,1265.0,0.625,55.4541,42.318825,0.0,-0.088022314,0.42016685
14822,10,29,10,309465.0,9762715.0,1265.0,0.875,55.152157,41.11082,0.0,-0.075182155,0.40213555
14823,11,29,10,309475.0,9762715.0,1265.0,1.0,59.538284,47.466743,47.6216,-0.073209494,0.4385797
14824,12,29,10,309485.0,9762715.0,1265.0,1.0,71.67918,66.6591,47.6216,-0.07603979,0.48364738
14825,13,29,10,309495.0,9762715.0,1265.0,1.0,76.1846,73.86321,47.6216,-0.080392644,0.5102546
14826,14,29,10,309505.0,9762715.0,1265.0,1.0,77.69612,77.609604,90.14833,-0.084238306,0.52061445
14827,15,29,10,309515.0,9762715.0,1265.0,1.0,85.777855,86.106674,90.14833,-0.07997831,0.5170095
14828,16,29,10,309525.0,9762715.0,1265.0,1.0,85.39152,85.79881,86.639465,-0.08495776,0.52403903
14829,17,29,10,309535.0,9762715.0,1265.0,0.75,84.99533,85.328285,81.42133,-0.086738214,0.52397704
14830,18,29,10,309545.0,9762715.0,1265.0,0.5,86.5032,85.69033,81.42133,-0.085684136,0.509799
14831,19,29,10,309555.0,9762715.0,1265.0,0.25,85.86909,84.57368,81.42133,-0.08636046,0.48407352
14847,7,30,10,309435.0,9762725.0,1265.0,0.25,76.599,70.89532,48.647865,-0.15623675,0.6415347
14848,8,30,10,309445.0,9762725.0,1265.0,0.5,60.84144,50.64465,48.647865,-0.13294071,0.58318293
14849,9,30,10,309455.0,9762725.0,1265.0,0.5,62.478867,51.779507,48.647865,-0.11019714,0.52845424
14850,10,30,10,309465.0,9762725.0,1265.0,0.625,63.276077,53.407665,48.647865,-0.0931393,0.504389
14851,11,30,10,309475.0,9762725.0,1265.0,0.875,66.0995,58.368603,47.6216,-0.085640885,0.50933063
14852,12,30,10,309485.0,9762725.0,1265.0,1.0,69.83795,65.24573,47.6216,-0.08420721,0.52376723
14853,13,30,10,309495.0,9762725.0,1265.0,1.0,77.669655,76.64668,47.6216,-0.08578903,0.53230625
14854,14,30,10,309505.0,9762725.0,1265.0,1.0,80.27403,79.963165,86.639465,-0.070393056,0.51844215
14855,15,30,10,309515.0,9762725.0,1265.0,1.0,80.401566,81.62011,86.639465,-0.083013184,0.51217896
14856,16,30,10,309525.0,9762725.0,1265.0,1.0,85.021866,85.36866,86.639465,-0.07843465,0.49934268
14857,17,30,10,309535.0,9762725.0,1265.0,0.75,84.49151,84.85895,86.639465,-0.07757413,0.49013805
14858,18,30,10,309545.0,9762725.0,1265.0,0.5,86.194534,85.27103,81.42133,-0.07515745,0.4668923
14859,19,30,10,309555.0,9762725.0,1265.0,0.25,85.40272,83.92605,81.42133,-0.07207773,0.41967288
14875,7,31,10,309435.0,9762735.0,1265.0,0.125,78.361244,74.30883,48.647865,-0.16379234,0.67206
14876,8,31,10,309445.0,9762735.0,1265.0,0.375,77.97839,74.0797,48.647865,-0.14498845,0.62957567
14877,9,31,10,309455.0,9762735.0,1265.0,0.5,71.052,67.863396,48.647865,-0.12141298,0.5841844
14878,10,31,10,309465.0,9762735.0,1265.0,0.5,69.09578,63.79719,48.647865,-0.108198315,0.5633481
14879,11,31,10,309475.0,9762735.0,1265.0,0.75,71.01668,67.58558,48.647865,-0.09724465,0.55113137
14880,12,31,10,309485.0,9762735.0,1265.0,1.0,73.84762,72.407005,47.6216,-0.08813893,0.5410895
14881,13,31,10,309495.0,9762735.0,1265.0,1.0,76.839745,77.32545,90.334,-0.082760975,0.5256415
14882,14,31,10,309505.0,9762735.0,1265.0,1.0,81.91698,83.70956,86.639465,-0.080964535,0.4988579
14883,15,31,10,309515.0,9762735.0,1265.0,1.0,88.54451,88.48927,86.639465,-0.0782966,0.46723753
14884,16,31,10,309525.0,9762735.0,1265.0,1.0,87.094315,86.86769,86.639465,-0.06923971,0.43495443
14885,17,31,10,309535.0,9762735.0,1265.0,0.75,86.53958,86.27662,86.639465,-0.06307538,0.4291615
14886,18,31,10,309545.0,9762735.0,1265.0,0.5,85.82501,85.12958,81.42133,-0.06357675,0.42573592
14887,19,31,10,309555.0,9762735.0,1265.0,0.25,84.89184,83.58211,81.42133,-0.0651551,0.38954365
14904,8,32,10,309445.0,9762745.0,1265.0,0.125,79.96043,78.28038,48.647865,-0.15143274,0.65178746
14905,9,32,10,309455.0,9762745.0,1265.0,0.375,80.26867,79.21654,93.8252,-0.133678,0.6151882
14906,10,32,10,309465.0,9762745.0,1265.0,0.5,75.61749,76.49863,93.8252,-0.11285847,0.57872224
14907,11,32,10,309475.0,9762745.0,1265.0,0.625,75.42917,75.754585,93.8252,-0.100600764,0.55719745
14908,12,32,10,309485.0,9762745.0,1265.0,0.875,77.36971,78.7103,93.8252,-0.08979793,0.53591883
14909,13,32,10,309495.0,9762745.0,1265.0,1.0,79.639565,81.96549,90.334,-0.081018426,0.5056045
14910,14,32,10,309505.0,9762745.0,1265.0,1.0,79.068306,84.470116,93.0552,-0.073995054,0.45420456
14911,15,32,10,309515.0,9762745.0,1265.0,1.0,88.86038,88.78265,93.0552,-0.061135728,0.36431625
14912,16,32,10,309525.0,9762745.0,1265.0,1.0,88.31082,88.5894,86.639465,-0.048764747,0.29745907
14913,17,32,10,309535.0,9762745.0,1265.0,0.875,86.5138,86.681915,86.639465,-0.05266357,0.33724675
14914,18,32,10,309545.0,9762745.0,1265.0,0.625,85.94306,85.74831,86.639465,-0.06012759,0.3946019
14915,19,32,10,309555.0,9762745.0,1265.0,0.375,85.3257,84.3426,81.42133,-0.06771293,0.40828812
14916,20,32,10,309565.0,9762745.0,1265.0,0.125,83.285805,82.81514,81.42133,-0.06877759,0.3971459
14933,9,33,10,309455.0,9762755.0,1265.0,0.125,82.209045,83.31966,93.8252,-0.13503432,0.61105
14934,10,33,10,309465.0,9762755.0,1265.0,0.375,83.02097,84.734604,93.8252,-0.11632585,0.5681247
14935,11,33,10,309475.0,9762755.0,1265.0,0.5,85.105736,87.168304,93.8252,-0.09432113,0.5284208
14936,12,33,10,309485.0,9762755.0,1265.0,0.625,80.840416,83.790115,93.8252,-0.085365355,0.50588274
14937,13,33,10,309495.0,9762755.0,1265.0,0.875,82.02357,84.84491,90.334,-0.06580154,0.4699935
14938,14,33,10,309505.0,9762755.0,1265.0,1.0,82.111015,86.77364,93.0552,-0.063741975,0.4030642
14939,15,33,10,309515.0,9762755.0,1265.0,1.0,87.617935,89.826996,93.0552,-0.038147207,0.257709
14940,16,33,10,309525.0,9762755.0,1265.0,1.0,88.81052,88.93347,87.1624,-0.027265497,0.107133895
14941,17,33,10,309535.0,9762755.0,1265.0,1.0,87.97048,88.557846,87.1624,-0.044638112,0.24380538
14942,18,33,10,309545.0,9762755.0,1265.0,0.75,86.26286,86.31627,86.639465,-0.06532883,0.38657114
14943,19,33,10,309555.0,9762755.0,1265.0,0.5,84.34202,84.647964,81.42133,-0.07421241,0.44749025
14944,20,33,10,309565.0,9762755.0,1265.0,0.25,83.78878,83.64642,81.42133,-0.08447963,0.4750012
14962,10,34,10,309465.0,9762765.0,1265.0,0.125,84.888336,87.97592,93.8252,-0.110854805,0.5254193
14963,11,34,10,309475.0,9762765.0,1265.0,0.375,85.811874,89.1639,93.8252,-0.08837679,0.47286603
14964,12,34,10,309485.0,9762765.0,1265.0,0.5,87.2636,89.730255,93.8252,-0.06704538,0.44938487
14965,13,34,10,309495.0,9762765.0,1265.0,0.75,86.75383,89.20761,93.8252,-0.06895703,0.44271496
14966,14,34,10,309505.0,9762765.0,1265.0,1.0,83.92534,87.59715,93.0552,-0.06325921,0.39743882
14967,15,34,10,309515.0,9762765.0,1265.0,1.0,85.60274,89.01903,93.0552,-0.050327644,0.2882481
14968,16,34,10,309525.0,9762765.0,1265.0,1.0,89.65077,90.00117,87.1624,-0.043074973,0.1938914
14969,17,34,10,309535.0,9762765.0,1265.0,1.0,88.50911,88.71927,87.1624,-0.05028055,0.29200295
14970,18,34,10,309545.0,9762765.0,1265.0,0.75,86.204956,87.48268,87.1624,-0.071126096,0.420113
14971,19,34,10,309555.0,9762765.0,1265.0,0.5,84.512146,85.11791,87.1624,-0.085856795,0.49475157
14972,20,34,10,309565.0,9762765.0,1265.0,0.25,84.37148,84.263565,81.42133,-0.09891912,0.53315115
14991,11,35,10,309475.0,9762775.0,1265.0,0.125,86.27727,89.93368,93.8252,-0.07247398,0.39254683
14992,12,35,10,309485.0,9762775.0,1265.0,0.375,87.595505,90.96483,93.8252,-0.06804478,0.38645807
14993,13,35,10,309495.0,9762775.0,1265.0,0.625,87.74327,90.24658,93.8252,-0.06935176,0.42074925
14994,14,35,10,309505.0,9762775.0,1265.0,0.875,87.65322,89.65719,88.911865,-0.07116236,0.42953658
14995,15,35,10,309515.0,9762775.0,1265.0,1.0,89.74685,89.80469,93.0552,-0.06267572,0.38921815
14996,16,35,10,309525.0,9762775.0,1265.0,1.0,89.77506,89.93947,87.1624,-0.06264928,0.37604305
14997,17,35,10,309535.0,9762775.0,1265.0,1.0,89.24685,89.61115,87.1624,-0.07122292,0.4193867
14998,18,35,10,309545.0,9762775.0,1265.0,0.75,88.328445,88.21586,87.1624,-0.08522472,0.48918688
14999,19,35,10,309555.0,9762775.0,1265.0,0.5,85.65785,86.07724,87.1624,-0.09723615,0.53916514
15000,20,35,10,309565.0,9762775.0,1265.0,0.375,84.57029,84.66674,87.1624,-0.109189704,0.5737496
