IJK,IX,IY,IZ,XC,YC,ZC,__in
13375,19,27,9,309555.0,9762695.0,1255.0,0.625
13376,20,27,9,309565.0,9762695.0,1255.0,0.25
13391,7,28,9,309435.0,9762705.0,1255.0,0.125
13392,8,28,9,309445.0,9762705.0,1255.0,0.25
13393,9,28,9,309455.0,9762705.0,1255.0,0.375
13394,10,28,9,309465.0,9762705.0,1255.0,0.5
13395,11,28,9,309475.0,9762705.0,1255.0,0.5
13396,12,28,9,309485.0,9762705.0,1255.0,0.75
13397,13,28,9,309495.0,9762705.0,1255.0,1.0
13398,14,28,9,309505.0,9762705.0,1255.0,1.0
13399,15,28,9,309515.0,9762705.0,1255.0,1.0
13400,16,28,9,309525.0,9762705.0,1255.0,1.0
13401,17,28,9,309535.0,9762705.0,1255.0,1.0
13402,18,28,9,309545.0,9762705.0,1255.0,1.0
13403,19,28,9,309555.0,9762705.0,1255.0,0.75
13404,20,28,9,309565.0,9762705.0,1255.0,0.375
13405,21,28,9,309575.0,9762705.0,1255.0,0.125
13421,9,29,9,309455.0,9762715.0,1255.0,0.125
13422,10,29,9,309465.0,9762715.0,1255.0,0.375
13423,11,29,9,309475.0,9762715.0,1255.0,0.5
13424,12,29,9,309485.0,9762715.0,1255.0,0.75
13425,13,29,9,309495.0,9762715.0,1255.0,1.0
13426,14,29,9,309505.0,9762715.0,1255.0,1.0
13427,15,29,9,309515.0,9762715.0,1255.0,1.0
13428,16,29,9,309525.0,9762715.0,1255.0,1.0
13429,17,29,9,309535.0,9762715.0,1255.0,1.0
13430,18,29,9,309545.0,9762715.0,1255.0,1.0
13431,19,29,9,309555.0,9762715.0,1255.0,0.75
13432,20,29,9,309565.0,9762715.0,1255.0,0.5
13433,21,29,9,309575.0,9762715.0,1255.0,0.25
13450,10,30,9,309465.0,9762725.0,1255.0,0.125
13451,11,30,9,309475.0,9762725.0,1255.0,0.375
13452,12,30,9,309485.0,9762725.0,1255.0,0.625
13453,13,30,9,309495.0,9762725.0,1255.0,0.875
13454,14,30,9,309505.0,9762725.0,1255.0,1.0
13455,15,30,9,309515.0,9762725.0,1255.0,1.0
13456,16,30,9,309525.0,9762725.0,1255.0,1.0
13457,17,30,9,309535.0,9762725.0,1255.0,1.0
13458,18,30,9,309545.0,9762725.0,1255.0,1.0
13459,19,30,9,309555.0,9762725.0,1255.0,0.75
13460,20,30,9,309565.0,9762725.0,1255.0,0.5
13461,21,30,9,309575.0,9762725.0,1255.0,0.25
13479,11,31,9,309475.0,9762735.0,1255.0,0.25
13480,12,31,9,309485.0,9762735.0,1255.0,0.5
13481,13,31,9,309495.0,9762735.0,1255.0,0.625
13482,14,31,9,309505.0,9762735.0,1255.0,0.875
13483,15,31,9,309515.0,9762735.0,1255.0,1.0
13484,16,31,9,309525.0,9762735.0,1255.0,1.0
13485,17,31,9,309535.0,9762735.0,1255.0,1.0
13486,18,31,9,309545.0,9762735.0,1255.0,1.0
13487,19,31,9,309555.0,9762735.0,1255.0,0.75
13488,20,31,9,309565.0,9762735.0,1255.0,0.5
13489,21,31,9,309575.0,9762735.0,1255.0,0.375
13490,22,31,9,309585.0,9762735.0,1255.0,0.125
13507,11,32,9,309475.0,9762745.0,1255.0,0.125
13508,12,32,9,309485.0,9762745.0,1255.0,0.375
13509,13,32,9,309495.0,9762745.0,1255.0,0.5
13510,14,32,9,309505.0,9762745.0,1255.0,0.75
13511,15,32,9,309515.0,9762745.0,1255.0,1.0
13512,16,32,9,309525.0,9762745.0,1255.0,1.0
13513,17,32,9,309535.0,9762745.0,1255.0,1.0
13514,18,32,9,309545.0,9762745.0,1255.0,1.0
13515,19,32,9,309555.0,9762745.0,1255.0,0.875
13516,20,32,9,309565.0,9762745.0,1255.0,0.625
13517,21,32,9,309575.0,9762745.0,1255.0,0.5
13518,22,32,9,309585.0,9762745.0,1255.0,0.25
13536,12,33,9,309485.0,9762755.0,1255.0,0.125
13537,13,33,9,309495.0,9762755.0,1255.0,0.375
13538,14,33,9,309505.0,9762755.0,1255.0,0.625
13539,15,33,9,309515.0,9762755.0,1255.0,0.875
13540,16,33,9,309525.0,9762755.0,1255.0,1.0
13541,17,33,9,309535.0,9762755.0,1255.0,1.0
13542,18,33,9,309545.0,9762755.0,1255.0,1.0
13543,19,33,9,309555.0,9762755.0,1255.0,1.0
13544,20,33,9,309565.0,9762755.0,1255.0,0.75
13545,21,33,9,309575.0,9762755.0,1255.0,0.5
13546,22,33,9,309585.0,9762755.0,1255.0,0.25
13565,13,34,9,309495.0,9762765.0,1255.0,0.25
13566,14,34,9,309505.0,9762765.0,1255.0,0.5
13567,15,34,9,309515.0,9762765.0,1255.0,0.75
13568,16,34,9,309525.0,9762765.0,1255.0,1.0
13569,17,34,9,309535.0,9762765.0,1255.0,1.0
13570,18,34,9,309545.0,9762765.0,1255.0,1.0
13571,19,34,9,309555.0,9762765.0,1255.0,1.0
13572,20,34,9,309565.0,9762765.0,1255.0,0.75
13573,21,34,9,309575.0,9762765.0,1255.0,0.5
13574,22,34,9,309585.0,9762765.0,1255.0,0.375
13575,23,34,9,309595.0,9762765.0,1255.0,0.125
13593,13,35,9,309495.0,9762775.0,1255.0,0.125
13594,14,35,9,309505.0,9762775.0,1255.0,0.375
13595,15,35,9,309515.0,9762775.0,1255.0,0.75
13596,16,35,9,309525.0,9762775.0,1255.0,1.0
13597,17,35,9,309535.0,9762775.0,1255.0,1.0
13598,18,35,9,309545.0,9762775.0,1255.0,1.0
13599,19,35,9,309555.0,9762775.0,1255.0,1.0
13600,20,35,9,309565.0,9762775.0,1255.0,0.875
13601,21,35,9,309575.0,9762775.0,1255.0,0.625
13602,22,35,9,309585.0,9762775.0,1255.0,0.5
13603,23,35,9,309595.0,9762775.0,1255.0,0.25
13622,14,36,9,309505.0,9762785.0,1255.0,0.25
13623,15,36,9,309515.0,9762785.0,1255.0,0.75
13624,16,36,9,309525.0,9762785.0,1255.0,1.0
13625,17,36,9,309535.0,9762785.0,1255.0,1.0
13626,18,36,9,309545.0,9762785.0,1255.0,1.0
13627,19,36,9,309555.0,9762785.0,1255.0,1.0
13628,20,36,9,309565.0,9762785.0,1255.0,1.0
13629,21,36,9,309575.0,9762785.0,1255.0,0.75
13630,22,36,9,309585.0,9762785.0,1255.0,0.5
13631,23,36,9,309595.0,9762785.0,1255.0,0.25
13650,14,37,9,309505.0,9762795.0,1255.0,0.25
13651,15,37,9,309515.0,9762795.0,1255.0,0.625
13652,16,37,9,309525.0,9762795.0,1255.0,0.875
13653,17,37,9,309535.0,9762795.0,1255.0,1.0
13654,18,37,9,309545.0,9762795.0,1255.0,1.0
13655,19,37,9,309555.0,9762795.0,1255.0,1.0
13656,20,37,9,309565.0,9762795.0,1255.0,1.0
13657,21,37,9,309575.0,9762795.0,1255.0,0.75
13658,22,37,9,309585.0,9762795.0,1255.0,0.5
13659,23,37,9,309595.0,9762795.0,1255.0,0.25
13678,14,38,9,309505.0,9762805.0,1255.0,0.25
13679,15,38,9,309515.0,9762805.0,1255.0,0.5
13680,16,38,9,309525.0,9762805.0,1255.0,0.75
13681,17,38,9,309535.0,9762805.0,1255.0,1.0
13682,18,38,9,309545.0,9762805.0,1255.0,1.0
13683,19,38,9,309555.0,9762805.0,1255.0,1.0
13684,20,38,9,309565.0,9762805.0,1255.0,1.0
13685,21,38,9,309575.0,9762805.0,1255.0,0.75
13686,22,38,9,309585.0,9762805.0,1255.0,0.5
13687,23,38,9,309595.0,9762805.0,1255.0,0.25
13706,14,39,9,309505.0,9762815.0,1255.0,0.125
13707,15,39,9,309515.0,9762815.0,1255.0,0.375
13708,16,39,9,309525.0,9762815.0,1255.0,0.75
13709,17,39,9,309535.0,9762815.0,1255.0,1.0
13710,18,39,9,309545.0,9762815.0,1255.0,1.0
13711,19,39,9,309555.0,9762815.0,1255.0,1.0
13712,20,39,9,309565.0,9762815.0,1255.0,1.0
13713,21,39,9,309575.0,9762815.0,1255.0,0.75
13714,22,39,9,309585.0,9762815.0,1255.0,0.5
13715,23,39,9,309595.0,9762815.0,1255.0,0.375
13716,24,39,9,309605.0,9762815.0,1255.0,0.125
13735,15,40,9,309515.0,9762825.0,1255.0,0.25
13736,16,40,9,309525.0,9762825.0,1255.0,0.75
13737,17,40,9,309535.0,9762825.0,1255.0,1.0
13738,18,40,9,309545.0,9762825.0,1255.0,1.0
13739,19,40,9,309555.0,9762825.0,1255.0,1.0
13740,20,40,9,309565.0,9762825.0,1255.0,1.0
13741,21,40,9,309575.0,9762825.0,1255.0,0.75
13742,22,40,9,309585.0,9762825.0,1255.0,0.5
13743,23,40,9,309595.0,9762825.0,1255.0,0.5
13744,24,40,9,309605.0,9762825.0,1255.0,0.25
13763,15,41,9,309515.0,9762835.0,1255.0,0.25
13764,16,41,9,309525.0,9762835.0,1255.0,0.625
13765,17,41,9,309535.0,9762835.0,1255.0,0.875
13766,18,41,9,309545.0,9762835.0,1255.0,1.0
13767,19,41,9,309555.0,9762835.0,1255.0,1.0
13768,20,41,9,309565.0,9762835.0,1255.0,1.0
13769,21,41,9,309575.0,9762835.0,1255.0,0.75
13770,22,41,9,309585.0,9762835.0,1255.0,0.5
13771,23,41,9,309595.0,9762835.0,1255.0,0.5
13772,24,41,9,309605.0,9762835.0,1255.0,0.25
13791,15,42,9,309515.0,9762845.0,1255.0,0.25
13792,16,42,9,309525.0,9762845.0,1255.0,0.5
13793,17,42,9,309535.0,9762845.0,1255.0,0.75
13794,18,42,9,309545.0,9762845.0,1255.0,1.0
13795,19,42,9,309555.0,9762845.0,1255.0,1.0
13796,20,42,9,309565.0,9762845.0,1255.0,1.0
13797,21,42,9,309575.0,9762845.0,1255.0,0.75
13798,22,42,9,309585.0,9762845.0,1255.0,0.5
13799,23,42,9,309595.0,9762845.0,1255.0,0.375
13800,24,42,9,309605.0,9762845.0,1255.0,0.125
13819,15,43,9,309515.0,9762855.0,1255.0,0.125
13820,16,43,9,309525.0,9762855.0,1255.0,0.375
13821,17,43,9,309535.0,9762855.0,1255.0,0.75
13822,18,43,9,309545.0,9762855.0,1255.0,1.0
13823,19,43,9,309555.0,9762855.0,1255.0,1.0
13824,20,43,9,309565.0,9762855.0,1255.0,1.0
13825,21,43,9,309575.0,9762855.0,1255.0,0.75
13826,22,43,9,309585.0,9762855.0,1255.0,0.375
13827,23,43,9,309595.0,9762855.0,1255.0,0.125
13848,16,44,9,309525.0,9762865.0,1255.0,0.25
13849,17,44,9,309535.0,9762865.0,1255.0,0.75
13850,18,44,9,309545.0,9762865.0,1255.0,1.0
13851,19,44,9,309555.0,9762865.0,1255.0,1.0
13852,20,44,9,309565.0,9762865.0,1255.0,0.75
13853,21,44,9,309575.0,9762865.0,1255.0,0.375
13854,22,44,9,309585.0,9762865.0,1255.0,0.125
13876,16,45,9,309525.0,9762875.0,1255.0,0.25
13877,17,45,9,309535.0,9762875.0,1255.0,0.5
13878,18,45,9,309545.0,9762875.0,1255.0,0.5
13879,19,45,9,309555.0,9762875.0,1255.0,0.5
13880,20,45,9,309565.0,9762875.0,1255.0,0.25
13904,16,46,9,309525.0,9762885.0,1255.0,0.125
13905,17,46,9,309535.0,9762885.0,1255.0,0.125
14593,5,21,10,309415.0,9762635.0,1265.0,0.125
14594,6,21,10,309425.0,9762635.0,1265.0,0.25
14595,7,21,10,309435.0,9762635.0,1265.0,0.125
14599,11,21,10,309475.0,9762635.0,1265.0,0.125
14600,12,21,10,309485.0,9762635.0,1265.0,0.25
14601,13,21,10,309495.0,9762635.0,1265.0,0.25
14602,14,21,10,309505.0,9762635.0,1265.0,0.25
14603,15,21,10,309515.0,9762635.0,1265.0,0.25
14604,16,21,10,309525.0,9762635.0,1265.0,0.125
14621,5,22,10,309415.0,9762645.0,1265.0,0.375
14622,6,22,10,309425.0,9762645.0,1265.0,0.625
14623,7,22,10,309435.0,9762645.0,1265.0,0.375
14624,8,22,10,309445.0,9762645.0,1265.0,0.25
14625,9,22,10,309455.0,9762645.0,1265.0,0.25
14626,10,22,10,309465.0,9762645.0,1265.0,0.25
14627,11,22,10,309475.0,9762645.0,1265.0,0.375
14628,12,22,10,309485.0,9762645.0,1265.0,0.5
14629,13,22,10,309495.0,9762645.0,1265.0,0.5
14630,14,22,10,309505.0,9762645.0,1265.0,0.5
14631,15,22,10,309515.0,9762645.0,1265.0,0.5
14632,16,22,10,309525.0,9762645.0,1265.0,0.375
14633,17,22,10,309535.0,9762645.0,1265.0,0.125
14649,5,23,10,309415.0,9762655.0,1265.0,0.5
14650,6,23,10,309425.0,9762655.0,1265.0,0.875
14651,7,23,10,309435.0,9762655.0,1265.0,0.75
14652,8,23,10,309445.0,9762655.0,1265.0,0.75
14653,9,23,10,309455.0,9762655.0,1265.0,0.75
14654,10,23,10,309465.0,9762655.0,1265.0,0.75
14655,11,23,10,309475.0,9762655.0,1265.0,0.75
14656,12,23,10,309485.0,9762655.0,1265.0,0.75
14657,13,23,10,309495.0,9762655.0,1265.0,0.75
14658,14,23,10,309505.0,9762655.0,1265.0,0.75
14659,15,23,10,309515.0,9762655.0,1265.0,0.75
14660,16,23,10,309525.0,9762655.0,1265.0,0.625
14661,17,23,10,309535.0,9762655.0,1265.0,0.375
14662,18,23,10,309545.0,9762655.0,1265.0,0.125
14677,5,24,10,309415.0,9762665.0,1265.0,0.5
14678,6,24,10,309425.0,9762665.0,1265.0,1.0
14679,7,24,10,309435.0,9762665.0,1265.0,1.0
14680,8,24,10,309445.0,9762665.0,1265.0,1.0
14681,9,24,10,309455.0,9762665.0,1265.0,1.0
14682,10,24,10,309465.0,9762665.0,1265.0,1.0
14683,11,24,10,309475.0,9762665.0,1265.0,1.0
14684,12,24,10,309485.0,9762665.0,1265.0,1.0
14685,13,24,10,309495.0,9762665.0,1265.0,1.0
14686,14,24,10,309505.0,9762665.0,1265.0,1.0
14687,15,24,10,309515.0,9762665.0,1265.0,1.0
14688,16,24,10,309525.0,9762665.0,1265.0,0.75
14689,17,24,10,309535.0,9762665.0,1265.0,0.5
14690,18,24,10,309545.0,9762665.0,1265.0,0.25
14705,5,25,10,309415.0,9762675.0,1265.0,0.25
14706,6,25,10,309425.0,9762675.0,1265.0,0.75
14707,7,25,10,309435.0,9762675.0,1265.0,1.0
14708,8,25,10,309445.0,9762675.0,1265.0,1.0
14709,9,25,10,309455.0,9762675.0,1265.0,1.0
14710,10,25,10,309465.0,9762675.0,1265.0,1.0
14711,11,25,10,309475.0,9762675.0,1265.0,1.0
14712,12,25,10,309485.0,9762675.0,1265.0,1.0
14713,13,25,10,309495.0,9762675.0,1265.0,1.0
14714,14,25,10,309505.0,9762675.0,1265.0,1.0
14715,15,25,10,309515.0,9762675.0,1265.0,1.0
14716,16,25,10,309525.0,9762675.0,1265.0,0.75
14717,17,25,10,309535.0,9762675.0,1265.0,0.5
14718,18,25,10,309545.0,9762675.0,1265.0,0.25
14734,6,26,10,309425.0,9762685.0,1265.0,0.5
14735,7,26,10,309435.0,9762685.0,1265.0,1.0
14736,8,26,10,309445.0,9762685.0,1265.0,1.0
14737,9,26,10,309455.0,9762685.0,1265.0,1.0
14738,10,26,10,309465.0,9762685.0,1265.0,1.0
14739,11,26,10,309475.0,9762685.0,1265.0,1.0
14740,12,26,10,309485.0,9762685.0,1265.0,1.0
14741,13,26,10,309495.0,9762685.0,1265.0,1.0
14742,14,26,10,309505.0,9762685.0,1265.0,1.0
14743,15,26,10,309515.0,9762685.0,1265.0,1.0
14744,16,26,10,309525.0,9762685.0,1265.0,0.875
14745,17,26,10,309535.0,9762685.0,1265.0,0.625
14746,18,26,10,309545.0,9762685.0,1265.0,0.25
14762,6,27,10,309425.0,9762695.0,1265.0,0.375
14763,7,27,10,309435.0,9762695.0,1265.0,0.875
14764,8,27,10,309445.0,9762695.0,1265.0,1.0
14765,9,27,10,309455.0,9762695.0,1265.0,1.0
14766,10,27,10,309465.0,9762695.0,1265.0,1.0
14767,11,27,10,309475.0,9762695.0,1265.0,1.0
14768,12,27,10,309485.0,9762695.0,1265.0,1.0
14769,13,27,10,309495.0,9762695.0,1265.0,1.0
14770,14,27,10,309505.0,9762695.0,1265.0,1.0
14771,15,27,10,309515.0,9762695.0,1265.0,1.0
14772,16,27,10,309525.0,9762695.0,1265.0,1.0
14773,17,27,10,309535.0,9762695.0,1265.0,0.75
14774,18,27,10,309545.0,9762695.0,1265.0,0.375
14775,19,27,10,309555.0,9762695.0,1265.0,0.125
14790,6,28,10,309425.0,9762705.0,1265.0,0.125
14791,7,28,10,309435.0,9762705.0,1265.0,0.5
14792,8,28,10,309445.0,9762705.0,1265.0,0.75
14793,9,28,10,309455.0,9762705.0,1265.0,0.875
14794,10,28,10,309465.0,9762705.0,1265.0,1.0
14795,11,28,10,309475.0,9762705.0,1265.0,1.0
14796,12,28,10,309485.0,9762705.0,1265.0,1.0
14797,13,28,10,309495.0,9762705.0,1265.0,1.0
14798,14,28,10,309505.0,9762705.0,1265.0,1.0
14799,15,28,10,309515.0,9762705.0,1265.0,1.0
14800,16,28,10,309525.0,9762705.0,1265.0,1.0
14801,17,28,10,309535.0,9762705.0,1265.0,0.75
14802,18,28,10,309545.0,9762705.0,1265.0,0.5
14803,19,28,10,309555.0,9762705.0,1265.0,0.25
14819,7,29,10,309435.0,9762715.0,1265.0,0.25
14820,8,29,10,309445.0,9762715.0,1265.0,0.5
14821,9,29,10,309455.0,9762715.0,1265.0,0.625
14822,10,29,10,309465.0,9762715.0,1265.0,0.875
14823,11,29,10,309475.0,9762715.0,1265.0,1.0
14824,12,29,10,309485.0,9762715.0,1265.0,1.0
14825,13,29,10,309495.0,9762715.0,1265.0,1.0
14826,14,29,10,309505.0,9762715.0,1265.0,1.0
14827,15,29,10,309515.0,9762715.0,1265.0,1.0
14828,16,29,10,309525.0,9762715.0,1265.0,1.0
14829,17,29,10,309535.0,9762715.0,1265.0,0.75
14830,18,29,10,309545.0,9762715.0,1265.0,0.5
14831,19,29,10,309555.0,9762715.0,1265.0,0.25
14847,7,30,10,309435.0,9762725.0,1265.0,0.25
14848,8,30,10,309445.0,9762725.0,1265.0,0.5
14849,9,30,10,309455.0,9762725.0,1265.0,0.5
14850,10,30,10,309465.0,9762725.0,1265.0,0.625
14851,11,30,10,309475.0,9762725.0,1265.0,0.875
14852,12,30,10,309485.0,9762725.0,1265.0,1.0
14853,13,30,10,309495.0,9762725.0,1265.0,1.0
14854,14,30,10,309505.0,9762725.0,1265.0,1.0
14855,15,30,10,309515.0,9762725.0,1265.0,1.0
14856,16,30,10,309525.0,9762725.0,1265.0,1.0
14857,17,30,10,309535.0,9762725.0,1265.0,0.75
14858,18,30,10,309545.0,9762725.0,1265.0,0.5
14859,19,30,10,309555.0,9762725.0,1265.0,0.25
14875,7,31,10,309435.0,9762735.0,1265.0,0.125
14876,8,31,10,309445.0,9762735.0,1265.0,0.375
14877,9,31,10,309455.0,9762735.0,1265.0,0.5
14878,10,31,10,309465.0,9762735.0,1265.0,0.5
14879,11,31,10,309475.0,9762735.0,1265.0,0.75
14880,12,31,10,309485.0,9762735.0,1265.0,1.0
14881,13,31,10,309495.0,9762735.0,1265.0,1.0
14882,14,31,10,309505.0,9762735.0,1265.0,1.0
14883,15,31,10,309515.0,9762735.0,1265.0,1.0
14884,16,31,10,309525.0,9762735.0,1265.0,1.0
14885,17,31,10,309535.0,9762735.0,1265.0,0.75
14886,18,31,10,309545.0,9762735.0,1265.0,0.5
14887,19,31,10,309555.0,9762735.0,1265.0,0.25
14904,8,32,10,309445.0,9762745.0,1265.0,0.125
14905,9,32,10,309455.0,9762745.0,1265.0,0.375
14906,10,32,10,309465.0,9762745.0,1265.0,0.5
14907,11,32,10,309475.0,9762745.0,1265.0,0.625
14908,12,32,10,309485.0,9762745.0,1265.0,0.875
14909,13,32,10,309495.0,9762745.0,1265.0,1.0
14910,14,32,10,309505.0,9762745.0,1265.0,1.0
14911,15,32,10,309515.0,9762745.0,1265.0,1.0
14912,16,32,10,309525.0,9762745.0,1265.0,1.0
14913,17,32,10,309535.0,9762745.0,1265.0,0.875
14914,18,32,10,309545.0,9762745.0,1265.0,0.625
14915,19,32,10,309555.0,9762745.0,1265.0,0.375
14916,20,32,10,309565.0,9762745.0,1265.0,0.125
14933,9,33,10,309455.0,9762755.0,1265.0,0.125
14934,10,33,10,309465.0,9762755.0,1265.0,0.375
14935,11,33,10,309475.0,9762755.0,1265.0,0.5
14936,12,33,10,309485.0,9762755.0,1265.0,0.625
14937,13,33,10,309495.0,9762755.0,1265.0,0.875
14938,14,33,10,309505.0,9762755.0,1265.0,1.0
14939,15,33,10,309515.0,9762755.0,1265.0,1.0
14940,16,33,10,309525.0,9762755.0,1265.0,1.0
14941,17,33,10,309535.0,9762755.0,1265.0,1.0
14942,18,33,10,309545.0,9762755.0,1265.0,0.75
14943,19,33,10,309555.0,9762755.0,1265.0,0.5
14944,20,33,10,309565.0,9762755.0,1265.0,0.25
14962,10,34,10,309465.0,9762765.0,1265.0,0.125
14963,11,34,10,309475.0,9762765.0,1265.0,0.375
14964,12,34,10,309485.0,9762765.0,1265.0,0.5
14965,13,34,10,309495.0,9762765.0,1265.0,0.75
14966,14,34,10,309505.0,9762765.0,1265.0,1.0
14967,15,34,10,309515.0,9762765.0,1265.0,1.0
14968,16,34,10,309525.0,9762765.0,1265.0,1.0
14969,17,34,10,309535.0,9762765.0,1265.0,1.0
14970,18,34,10,309545.0,9762765.0,1265.0,0.75
14971,19,34,10,309555.0,9762765.0,1265.0,0.5
14972,20,34,10,309565.0,9762765.0,1265.0,0.25
14991,11,35,10,309475.0,9762775.0,1265.0,0.125
14992,12,35,10,309485.0,9762775.0,1265.0,0.375
14993,13,35,10,309495.0,9762775.0,1265.0,0.625
14994,14,35,10,309505.0,9762775.0,1265.0,0.875
14995,15,35,10,309515.0,9762775.0,1265.0,1.0
14996,16,35,10,309525.0,9762775.0,1265.0,1.0
14997,17,35,10,309535.0,9762775.0,1265.0,1.0
14998,18,35,10,309545.0,9762775.0,1265.0,0.75
14999,19,35,10,309555.0,9762775.0,1265.0,0.5
15000,20,35,10,309565.0,9762775.0,1265.0,0.375
15001,21,35,10,309575.0,9762775.0,1265.0,0.125
15020,12,36,10,309485.0,9762785.0,1265.0,0.25
15021,13,36,10,309495.0,9762785.0,1265.0,0.5
15022,14,36,10,309505.0,9762785.0,1265.0,0.75
15023,15,36,10,309515.0,9762785.0,1265.0,1.0
15024,16,36,10,309525.0,9762785.0,1265.0,1.0
15025,17,36,10,309535.0,9762785.0,1265.0,1.0
15026,18,36,10,309545.0,9762785.0,1265.0,0.75
15027,19,36,10,309555.0,9762785.0,1265.0,0.5
15028,20,36,10,309565.0,9762785.0,1265.0,0.5
15029,21,36,10,309575.0,9762785.0,1265.0,0.25
15048,12,37,10,309485.0,9762795.0,1265.0,0.25
15049,13,37,10,309495.0,9762795.0,1265.0,0.5
15050,14,37,10,309505.0,9762795.0,1265.0,0.75
15051,15,37,10,309515.0,9762795.0,1265.0,1.0
15052,16,37,10,309525.0,9762795.0,1265.0,1.0
15053,17,37,10,309535.0,9762795.0,1265.0,1.0
15054,18,37,10,309545.0,9762795.0,1265.0,0.75
15055,19,37,10,309555.0,9762795.0,1265.0,0.5
15056,20,37,10,309565.0,9762795.0,1265.0,0.5
15057,21,37,10,309575.0,9762795.0,1265.0,0.25
15076,12,38,10,309485.0,9762805.0,1265.0,0.125
15077,13,38,10,309495.0,9762805.0,1265.0,0.375
15078,14,38,10,309505.0,9762805.0,1265.0,0.75
15079,15,38,10,309515.0,9762805.0,1265.0,1.0
15080,16,38,10,309525.0,9762805.0,1265.0,1.0
15081,17,38,10,309535.0,9762805.0,1265.0,1.0
15082,18,38,10,309545.0,9762805.0,1265.0,0.75
15083,19,38,10,309555.0,9762805.0,1265.0,0.5
15084,20,38,10,309565.0,9762805.0,1265.0,0.5
15085,21,38,10,309575.0,9762805.0,1265.0,0.25
15105,13,39,10,309495.0,9762815.0,1265.0,0.25
15106,14,39,10,309505.0,9762815.0,1265.0,0.625
15107,15,39,10,309515.0,9762815.0,1265.0,0.875
15108,16,39,10,309525.0,9762815.0,1265.0,1.0
15109,17,39,10,309535.0,9762815.0,1265.0,1.0
15110,18,39,10,309545.0,9762815.0,1265.0,0.75
15111,19,39,10,309555.0,9762815.0,1265.0,0.5
15112,20,39,10,309565.0,9762815.0,1265.0,0.5
15113,21,39,10,309575.0,9762815.0,1265.0,0.25
15133,13,40,10,309495.0,9762825.0,1265.0,0.25
15134,14,40,10,309505.0,9762825.0,1265.0,0.5
15135,15,40,10,309515.0,9762825.0,1265.0,0.75
15136,16,40,10,309525.0,9762825.0,1265.0,1.0
15137,17,40,10,309535.0,9762825.0,1265.0,1.0
15138,18,40,10,309545.0,9762825.0,1265.0,0.75
15139,19,40,10,309555.0,9762825.0,1265.0,0.5
15140,20,40,10,309565.0,9762825.0,1265.0,0.5
15141,21,40,10,309575.0,9762825.0,1265.0,0.25
15161,13,41,10,309495.0,9762835.0,1265.0,0.125
15162,14,41,10,309505.0,9762835.0,1265.0,0.375
15163,15,41,10,309515.0,9762835.0,1265.0,0.75
15164,16,41,10,309525.0,9762835.0,1265.0,1.0
15165,17,41,10,309535.0,9762835.0,1265.0,1.0
15166,18,41,10,309545.0,9762835.0,1265.0,0.75
15167,19,41,10,309555.0,9762835.0,1265.0,0.5
15168,20,41,10,309565.0,9762835.0,1265.0,0.5
15169,21,41,10,309575.0,9762835.0,1265.0,0.25
15190,14,42,10,309505.0,9762845.0,1265.0,0.25
15191,15,42,10,309515.0,9762845.0,1265.0,0.75
15192,16,42,10,309525.0,9762845.0,1265.0,1.0
15193,17,42,10,309535.0,9762845.0,1265.0,1.0
15194,18,42,10,309545.0,9762845.0,1265.0,0.875
15195,19,42,10,309555.0,9762845.0,1265.0,0.625
15196,20,42,10,309565.0,9762845.0,1265.0,0.5
15197,21,42,10,309575.0,9762845.0,1265.0,0.25
15218,14,43,10,309505.0,9762855.0,1265.0,0.25
15219,15,43,10,309515.0,9762855.0,1265.0,0.625
15220,16,43,10,309525.0,9762855.0,1265.0,0.875
15221,17,43,10,309535.0,9762855.0,1265.0,1.0
15222,18,43,10,309545.0,9762855.0,1265.0,1.0
15223,19,43,10,309555.0,9762855.0,1265.0,0.75
15224,20,43,10,309565.0,9762855.0,1265.0,0.5
15225,21,43,10,309575.0,9762855.0,1265.0,0.25
15246,14,44,10,309505.0,9762865.0,1265.0,0.125
15247,15,44,10,309515.0,9762865.0,1265.0,0.375
15248,16,44,10,309525.0,9762865.0,1265.0,0.75
15249,17,44,10,309535.0,9762865.0,1265.0,1.0
15250,18,44,10,309545.0,9762865.0,1265.0,1.0
15251,19,44,10,309555.0,9762865.0,1265.0,0.75
15252,20,44,10,309565.0,9762865.0,1265.0,0.375
15253,21,44,10,309575.0,9762865.0,1265.0,0.125
15275,15,45,10,309515.0,9762875.0,1265.0,0.25
15276,16,45,10,309525.0,9762875.0,1265.0,0.75
15277,17,45,10,309535.0,9762875.0,1265.0,0.75
15278,18,45,10,309545.0,9762875.0,1265.0,0.5
15279,19,45,10,309555.0,9762875.0,1265.0,0.375
15280,20,45,10,309565.0,9762875.0,1265.0,0.125
15303,15,46,10,309515.0,9762885.0,1265.0,0.125
15304,16,46,10,309525.0,9762885.0,1265.0,0.375
15305,17,46,10,309535.0,9762885.0,1265.0,0.25
16021,5,22,11,309415.0,9762645.0,1275.0,0.125
16022,6,22,11,309425.0,9762645.0,1275.0,0.125
16049,5,23,11,309415.0,9762655.0,1275.0,0.25
16050,6,23,11,309425.0,9762655.0,1275.0,0.375
16051,7,23,11,309435.0,9762655.0,1275.0,0.25
16052,8,23,11,309445.0,9762655.0,1275.0,0.25
16053,9,23,11,309455.0,9762655.0,1275.0,0.25
